X (m),Y (m),Z (m)
96.54330780747114,-36.51810788735747,2.4780019662575796
91.54330780747114,-41.51810788735747,1.818300763057323
96.54330780747114,-41.51810788735747,2.2793673124995166
91.54330780747114,-36.51810788735747,2.0200061052981937
101.54330780747114,-36.51810788735747,2.9359978272170792
101.54330780747114,-41.51810788735747,2.740433861941824
106.54330780747114,-36.51810788735747,3.393993688176579
106.54330780747114,-41.51810788735747,3.2015004113841314
111.54330780747114,-36.51810788735747,3.851989549135965
111.54330780747114,-41.51810788735747,3.662566960826439
116.54330780747114,-36.51810788735747,4.310058252122985
116.54330780747114,-41.51810788735747,4.123670987999731
121.54330780747114,-36.51810788735747,4.775408866347789
121.54330780747114,-41.51810788735747,4.588521609262557
66.54330780747114,-31.518107887357473,0.3126727194022578
61.54330780747114,-36.51810788735747,-0.1261237134425528
66.54330780747114,-36.51810788735747,0.08545636401822776
61.54330780747114,-31.518107887357473,0.07909920053657515
71.54330780747114,-31.518107887357473,0.6942989755393683
71.54330780747114,-36.51810788735747,0.4721898653364178
76.54330780747114,-31.518107887357473,1.0759252316764787
76.54330780747114,-36.51810788735747,0.8589233666547216
81.54330780747114,-31.518107887357473,1.4575514878135891
81.54330780747114,-36.51810788735747,1.245656867973139
86.54330780747114,-31.518107887357473,1.8391777439508132
86.54330780747114,-36.51810788735747,1.632390369291329
91.54330780747114,-31.518107887357473,2.221711447539178
96.54330780747114,-31.518107887357473,2.6766366200157563
101.54330780747114,-31.518107887357473,3.1315617924923345
106.54330780747114,-31.518107887357473,3.586486964968799
111.54330780747114,-31.518107887357473,4.0414121374456045
116.54330780747114,-31.518107887357473,4.49644551624624
121.54330780747114,-31.518107887357473,4.962296123432907
36.54330780747114,-26.518107887357473,-0.7459058065364843
31.543307807471137,-31.518107887357473,-0.8020202570087349
36.54330780747114,-31.518107887357473,-0.8263579799362333
31.543307807471137,-26.518107887357473,-0.756955390358371
41.54330780747114,-26.518107887357473,-0.7306498288393186
41.54330780747114,-31.518107887357473,-0.8462642480925524
46.54330780747114,-26.518107887357473,-0.47690684300062003
46.54330780747114,-31.518107887357473,-0.6149233859352989
51.54330780747114,-26.518107887357473,-0.22316385716192144
51.54330780747114,-31.518107887357473,-0.38358252377815916
56.54330780747114,-26.518107887357473,0.030579128676890832
56.54330780747114,-31.518107887357473,-0.15224166162067831
61.54330780747114,-26.518107887357473,0.2843221145155894
66.54330780747114,-26.518107887357473,0.5398890747862879
71.54330780747114,-26.518107887357473,0.916408085742205
76.54330780747114,-26.518107887357473,1.2929270966981221
81.54330780747114,-26.518107887357473,1.669446107654153
86.54330780747114,-26.518107887357473,2.04596511861007
91.54330780747114,-26.518107887357473,2.423416789780049
96.54330780747114,-26.518107887357473,2.875271273773933
101.54330780747114,-26.518107887357473,3.3271257577675897
106.54330780747114,-26.518107887357473,3.7789802417612464
111.54330780747114,-26.518107887357473,4.230834725755017
116.54330780747114,-26.518107887357473,4.682832780369722
121.54330780747114,-26.518107887357473,5.149183380518025
11.543307807471137,-21.518107887357473,-0.8065877345865147
6.5433078074711375,-26.518107887357473,-0.6619302381984653
11.543307807471137,-26.518107887357473,-0.7267687918119918
6.5433078074711375,-21.518107887357473,-0.7601342880291213
16.543307807471137,-21.518107887357473,-0.8512011954221634
16.543307807471137,-26.518107887357473,-0.7901041418240311
21.543307807471137,-21.518107887357473,-0.8047643048508917
21.543307807471137,-26.518107887357473,-0.7790545580021444
26.543307807471137,-21.518107887357473,-0.7583274142796199
26.543307807471137,-26.518107887357473,-0.7680049741802577
31.543307807471137,-21.518107887357473,-0.7118905237081208
36.54330780747114,-21.518107887357473,-0.6654536331367353
41.54330780747114,-21.518107887357473,-0.6150354095860848
46.54330780747114,-21.518107887357473,-0.3388903000659411
51.54330780747114,-21.518107887357473,-0.06274519054568373
56.54330780747114,-21.518107887357473,0.21339991897457367
61.54330780747114,-21.518107887357473,0.4895450284946037
66.54330780747114,-21.518107887357473,0.767105430170318
71.54330780747114,-21.518107887357473,1.1385171959450417
76.54330780747114,-21.518107887357473,1.5099289617198792
81.54330780747114,-21.518107887357473,1.8813407274947167
86.54330780747114,-21.518107887357473,2.252752493269554
91.54330780747114,-21.518107887357473,2.6251221320210334
96.54330780747114,-21.518107887357473,3.073905927531996
101.54330780747114,-21.518107887357473,3.522689723042845
106.54330780747114,-21.518107887357473,3.971473518553694
111.54330780747114,-21.518107887357473,4.420257314064429
116.54330780747114,-21.518107887357473,4.869220044492977
121.54330780747114,-21.518107887357473,5.336070637603257
1.5433078074711375,-16.518107887357473,-0.8231237700539396
-3.4566921925288625,-21.518107887357473,-0.6672273949141072
1.5433078074711375,-21.518107887357473,-0.7136808414716143
-3.4566921925288625,-16.518107887357473,-0.7950584138112617
6.5433078074711375,-16.518107887357473,-0.851189126296731
11.543307807471137,-16.518107887357473,-0.8792544825394089
16.543307807471137,-16.518107887357473,-0.9051561149057079
21.543307807471137,-16.518107887357473,-0.8239874494157675
26.543307807471137,-16.518107887357473,-0.7428187839255997
31.543307807471137,-16.518107887357473,-0.6616501184353183
36.54330780747114,-16.518107887357473,-0.5804814529450368
41.54330780747114,-16.518107887357473,-0.49555157606619105
46.54330780747114,-16.518107887357473,-0.19737489498925243
51.54330780747114,-16.518107887357473,0.1008017860876862
56.54330780747114,-16.518107887357473,0.3989784671648522
61.54330780747114,-16.518107887357473,0.6971551482415634
66.54330780747114,-16.518107887357473,0.996348168521763
71.54330780747114,-16.518107887357473,1.3629370407668375
76.54330780747114,-16.518107887357473,1.7295259130122531
81.54330780747114,-16.518107887357473,2.096114785257555
86.54330780747114,-16.518107887357473,2.4627036575027432
91.54330780747114,-16.518107887357473,2.8302698471327403
96.54330780747114,-16.518107887357473,3.275801367918234
101.54330780747114,-16.518107887357473,3.7213328887038415
106.54330780747114,-16.518107887357473,4.166864409489335
111.54330780747114,-16.518107887357473,4.612395930274943
116.54330780747114,-16.518107887357473,5.058143257141978
121.54330780747114,-16.518107887357473,5.525464403161777
-3.4566921925288625,-11.518107887357473,-0.7081117448014993
-8.456692192528863,-16.518107887357473,-0.7669930575685839
-8.456692192528863,-11.518107887357473,-0.6985241772371182
1.5433078074711375,-11.518107887357473,-0.7176993123657667
6.5433078074711375,-11.518107887357473,-0.7272868799302614
11.543307807471137,-11.518107887357473,-0.7368744474944151
16.543307807471137,-11.518107887357473,-0.7443667491173755
21.543307807471137,-11.518107887357473,-0.648176343860996
26.543307807471137,-11.518107887357473,-0.5519859386045027
31.543307807471137,-11.518107887357473,-0.4557955333478958
36.54330780747114,-11.518107887357473,-0.35960512809128886
41.54330780747114,-11.518107887357473,-0.25972512173120776
46.54330780747114,-11.518107887357473,0.04934164995415813
51.54330780747114,-11.518107887357473,0.358408421639524
56.54330780747114,-11.518107887357473,0.6674751933248899
61.54330780747114,-11.518107887357473,0.9765419650100284
66.54330780747114,-11.518107887357473,1.2865186569034677
71.54330780747114,-11.518107887357473,1.656834305956977
76.54330780747114,-11.518107887357473,2.0271499550107137
81.54330780747114,-11.518107887357473,2.3974656040643367
86.54330780747114,-11.518107887357473,2.7677812531179597
91.54330780747114,-11.518107887357473,3.1389202254367774
96.54330780747114,-11.518107887357473,3.575739673735711
101.54330780747114,-11.518107887357473,4.012559122034645
106.54330780747114,-11.518107887357473,4.4493785703333515
111.54330780747114,-11.518107887357473,4.886198018632285
116.54330780747114,-11.518107887357473,5.323315451521694
121.54330780747114,-11.518107887357473,5.790221969231766
-13.456692192528863,-6.518107887357473,-0.5359899636075625
-18.456692192528863,-11.518107887357473,-0.4499156305721499
-13.456692192528863,-11.518107887357473,-0.575512489207199
-18.456692192528863,-6.518107887357473,-0.4395780600048056
-8.456692192528863,-6.518107887357473,-0.6300552969057662
-3.4566921925288625,-6.518107887357473,-0.6211650757916232
1.5433078074711375,-6.518107887357473,-0.6122748546777075
6.5433078074711375,-6.518107887357473,-0.6033846335636781
11.543307807471137,-6.518107887357473,-0.5944944124496487
16.543307807471137,-6.518107887357473,-0.5835773833291569
21.543307807471137,-6.518107887357473,-0.47236523830633814
26.543307807471137,-6.518107887357473,-0.3611530932834057
31.543307807471137,-6.518107887357473,-0.2499409482604733
36.54330780747114,-6.518107887357473,-0.1387288032375409
41.54330780747114,-6.518107887357473,-0.023898667396110795
46.54330780747114,-6.518107887357473,0.2960581948975687
51.54330780747114,-6.518107887357473,0.6160150571911345
56.54330780747114,-6.518107887357473,0.9359719194849276
61.54330780747114,-6.518107887357473,1.2559287817784934
66.54330780747114,-6.518107887357473,1.5766891452850587
71.54330780747114,-6.518107887357473,1.9507315711471165
76.54330780747114,-6.518107887357473,2.3247739970090606
81.54330780747114,-6.518107887357473,2.698816422871232
86.54330780747114,-6.518107887357473,3.07285884873329
91.54330780747114,-6.518107887357473,3.4475706037408145
96.54330780747114,-6.518107887357473,3.8756779795530747
101.54330780747114,-6.518107887357473,4.303785355365335
106.54330780747114,-6.518107887357473,4.731892731177595
111.54330780747114,-6.518107887357473,5.160000106989628
116.54330780747114,-6.518107887357473,5.588487645901523
121.54330780747114,-6.518107887357473,6.054979535301641
-23.456692192528863,-1.5181078873574734,-0.36201354086711035
-28.456692192528863,-6.518107887357473,-0.24675425279929186
-23.456692192528863,-6.518107887357473,-0.3431661564020487
-28.456692192528863,-1.5181078873574734,-0.2947865922966457
-18.456692192528863,-1.5181078873574734,-0.4292404894374613
-13.456692192528863,-1.5181078873574734,-0.49646743800781223
-8.456692192528863,-1.5181078873574734,-0.5615864165741868
-3.4566921925288625,-1.5181078873574734,-0.5342184067819744
1.5433078074711375,-1.5181078873574734,-0.5068503969895346
6.5433078074711375,-1.5181078873574734,-0.4794823871970948
11.543307807471137,-1.5181078873574734,-0.4521143774047687
16.543307807471137,-1.5181078873574734,-0.4227880175408245
21.543307807471137,-1.5181078873574734,-0.2965541327516803
26.543307807471137,-1.5181078873574734,-0.1703202479623087
31.543307807471137,-1.5181078873574734,-0.044086363172937126
36.54330780747114,-1.5181078873574734,0.08214752161620709
41.54330780747114,-1.5181078873574734,0.21192778693898617
46.54330780747114,-1.5181078873574734,0.5427747398409792
51.54330780747114,-1.5181078873574734,0.8736216927429723
56.54330780747114,-1.5181078873574734,1.2044686456449654
61.54330780747114,-1.5181078873574734,1.5353155985469584
66.54330780747114,-1.5181078873574734,1.8668596336667633
71.54330780747114,-1.5181078873574734,2.2446288363371423
76.54330780747114,-1.5181078873574734,2.622398039007635
81.54330780747114,-1.5181078873574734,3.0001672416781275
86.54330780747114,-1.5181078873574734,3.37793644434862
91.54330780747114,-1.5181078873574734,3.7562209820448516
96.54330780747114,-1.5181078873574734,4.175616285370552
101.54330780747114,-1.5181078873574734,4.5950115886961385
106.54330780747114,-1.5181078873574734,5.014406892021611
111.54330780747114,-1.5181078873574734,5.433802195347084
116.54330780747114,-1.5181078873574734,5.853659840281239
121.54330780747114,-1.5181078873574734,6.319737101371516
-28.456692192528863,3.4818921126425266,-0.3428189317939996
-33.45669219252886,-1.5181078873574734,-0.22755964372629478
-33.45669219252886,3.4818921126425266,-0.30477693825605456
-23.456692192528863,3.4818921126425266,-0.3808609253320583
-18.456692192528863,3.4818921126425266,-0.418902918870117
-13.456692192528863,3.4818921126425266,-0.4569449124081757
-8.456692192528863,3.4818921126425266,-0.49311753624283483
-3.4566921925288625,3.4818921126425266,-0.4472717377720983
1.5433078074711375,3.4818921126425266,-0.4014259393013617
6.5433078074711375,3.4818921126425266,-0.35558014083062517
11.543307807471137,3.4818921126425266,-0.3097343423598886
16.543307807471137,3.4818921126425266,-0.26199865175260584
21.543307807471137,3.4818921126425266,-0.12074302719690877
26.543307807471137,3.4818921126425266,0.02051259735867461
31.543307807471137,3.4818921126425266,0.16176822191448537
36.54330780747114,3.4818921126425266,0.30302384646995506
41.54330780747114,3.4818921126425266,0.44775424127396946
46.54330780747114,3.4818921126425266,0.7894912847843898
51.54330780747114,3.4818921126425266,1.1312283282946964
56.54330780747114,3.4818921126425266,1.472965371805003
61.54330780747114,3.4818921126425266,1.8147024153154234
66.54330780747114,3.4818921126425266,2.1570301220483543
71.54330780747114,3.4818921126425266,2.5385261015272818
76.54330780747114,3.4818921126425266,2.9200220810060955
81.54330780747114,3.4818921126425266,3.3015180604851366
86.54330780747114,3.4818921126425266,3.6830140399639504
91.54330780747114,3.4818921126425266,4.064871360349116
96.54330780747114,3.4818921126425266,4.475554591188029
101.54330780747114,3.4818921126425266,4.886237822026942
106.54330780747114,3.4818921126425266,5.296921052865741
111.54330780747114,3.4818921126425266,5.707604283704427
116.54330780747114,3.4818921126425266,6.118832034660954
121.54330780747114,3.4818921126425266,6.584494667441504
-38.45669219252886,8.481892112642527,-0.2712286919822873
-43.45669219252886,3.4818921126425266,-0.10115799490495192
-38.45669219252886,3.4818921126425266,-0.2037668098788572
-43.45669219252886,8.481892112642527,-0.16285949757389062
-33.45669219252886,8.481892112642527,-0.37713477215072544
-28.456692192528863,8.481892112642527,-0.38602514585409153
-23.456692192528863,8.481892112642527,-0.39491551955723025
-18.456692192528863,8.481892112642527,-0.40380589326071004
-13.456692192528863,8.481892112642527,-0.41269626696396244
-8.456692192528863,8.481892112642527,-0.41994601562043954
-3.4566921925288625,8.481892112642527,-0.3552134925575956
1.5433078074711375,8.481892112642527,-0.29048096949475166
6.5433078074711375,8.481892112642527,-0.22574844643168035
11.543307807471137,8.481892112642527,-0.1610159233688364
16.543307807471137,8.481892112642527,-0.09446750982533558
21.543307807471137,8.481892112642527,0.06193891968587195
26.543307807471137,8.481892112642527,0.21834534919707949
31.543307807471137,8.481892112642527,0.3747517787084007
36.54330780747114,8.481892112642527,0.5311582082194946
41.54330780747114,8.481892112642527,0.6909678416548104
46.54330780747114,8.481892112642527,1.0437265773362014
51.54330780747114,8.481892112642527,1.3964853130180472
56.54330780747114,8.481892112642527,1.749244048699552
61.54330780747114,8.481892112642527,2.102002784381284
66.54330780747114,8.481892112642527,2.4552542295183457
71.54330780747114,8.481892112642527,2.8411784018449
76.54330780747114,8.481892112642527,3.2271025741715675
81.54330780747114,8.481892112642527,3.613026746498349
86.54330780747114,8.481892112642527,3.9989509188250167
91.54330780747114,8.481892112642527,4.385078045450655
96.54330780747114,8.481892112642527,4.787395817390802
101.54330780747114,8.481892112642527,5.189713589330836
106.54330780747114,8.481892112642527,5.59203136127087
111.54330780747114,8.481892112642527,5.994349133210676
116.54330780747114,8.481892112642527,6.39729348965875
121.54330780747114,8.481892112642527,6.862876585333652
-43.45669219252886,13.481892112642527,-0.09749799128189807
-48.45669219252886,8.481892112642527,-0.05449030316549397
-48.45669219252886,13.481892112642527,0.00060549397289833
-38.45669219252886,13.481892112642527,-0.19560147653680815
-33.45669219252886,13.481892112642527,-0.2908011828102417
-28.456692192528863,13.481892112642527,-0.27162853690765587
-23.456692192528863,13.481892112642527,-0.25245589100518373
-18.456692192528863,13.481892112642527,-0.23328324510293896
-13.456692192528863,13.481892112642527,-0.21411059920035314
-8.456692192528863,13.481892112642527,-0.19320422521821
-3.4566921925288625,13.481892112642527,-0.09623069258032046
1.5433078074711375,13.481892112642527,0.0007428400574553962
6.5433078074711375,13.481892112642527,0.09771637269534494
11.543307807471137,13.481892112642527,0.19468990533300712
16.543307807471137,13.481892112642527,0.2932242900333222
21.543307807471137,13.481892112642527,0.4689963006039761
26.543307807471137,13.481892112642527,0.6447683111745164
31.543307807471137,13.481892112642527,0.820540321745284
36.54330780747114,13.481892112642527,0.9963123323158243
41.54330780747114,13.481892112642527,1.175417416076698
46.54330780747114,13.481892112642527,1.5434954483116599
51.54330780747114,13.481892112642527,1.9115734805468492
56.54330780747114,13.481892112642527,2.279651512781925
61.54330780747114,13.481892112642527,2.6477295450170004
66.54330780747114,13.481892112642527,3.0164787749504285
71.54330780747114,13.481892112642527,3.429736708855671
76.54330780747114,13.481892112642527,3.8429946427606865
81.54330780747114,13.481892112642527,4.256252576665929
86.54330780747114,13.481892112642527,4.669510510571058
91.54330780747114,13.481892112642527,5.082669570300709
96.54330780747114,13.481892112642527,5.4879409592008415
101.54330780747114,13.481892112642527,5.893212348100974
106.54330780747114,13.481892112642527,6.298483737001106
111.54330780747114,13.481892112642527,6.7037551259010115
116.54330780747114,13.481892112642527,7.109731437023584
121.54330780747114,13.481892112642527,7.586177794416358
-53.45669219252886,18.481892112642527,0.14353906721282783
-58.45669219252886,13.481892112642527,0.19681246448283218
-53.45669219252886,13.481892112642527,0.0987089792279221
-58.45669219252886,18.481892112642527,0.23137684331413766
-48.45669219252886,18.481892112642527,0.055701291111404316
-43.45669219252886,18.481892112642527,-0.03213648498990551
-38.45669219252886,18.481892112642527,-0.11997426109121534
-33.45669219252886,18.481892112642527,-0.20446759346964427
-28.456692192528863,18.481892112642527,-0.15723192796144758
-23.456692192528863,18.481892112642527,-0.1099962624531372
-18.456692192528863,18.481892112642527,-0.0627605969450542
-13.456692192528863,18.481892112642527,-0.015524931436857514
-8.456692192528863,18.481892112642527,0.0335375651841332
-3.4566921925288625,18.481892112642527,0.1627521073967273
1.5433078074711375,18.481892112642527,0.29196664960954877
6.5433078074711375,18.481892112642527,0.42118119182214286
11.543307807471137,18.481892112642527,0.5503957340348506
16.543307807471137,18.481892112642527,0.6809160898920936
21.543307807471137,18.481892112642527,0.8760536815220803
26.543307807471137,18.481892112642527,1.071191273152067
31.543307807471137,18.481892112642527,1.266328864782281
36.54330780747114,18.481892112642527,1.461466456412154
41.54330780747114,18.481892112642527,1.6598669904986991
46.54330780747114,18.481892112642527,2.0432643192871183
51.54330780747114,18.481892112642527,2.426661648075651
56.54330780747114,18.481892112642527,2.810058976864184
61.54330780747114,18.481892112642527,3.1934563056527168
66.54330780747114,18.481892112642527,3.5777033203828523
71.54330780747114,18.481892112642527,4.018295015866329
76.54330780747114,18.481892112642527,4.458886711349805
81.54330780747114,18.481892112642527,4.899478406833623
86.54330780747114,18.481892112642527,5.3400701023170996
91.54330780747114,18.481892112642527,5.780261095150763
96.54330780747114,18.481892112642527,6.188486101010994
101.54330780747114,18.481892112642527,6.596711106871226
106.54330780747114,18.481892112642527,7.004936112731343
111.54330780747114,18.481892112642527,7.413161118591347
116.54330780747114,18.481892112642527,7.8221693843885305
121.54330780747114,18.481892112642527,8.309479003498836
-63.45669219252886,23.481892112642527,0.22790220369665803
-68.45669219252886,18.481892112642527,0.13870068737264774
-63.45669219252886,18.481892112642527,0.1868912127714566
-68.45669219252886,23.481892112642527,0.18662621511202815
-58.45669219252886,23.481892112642527,0.2659412221455568
-53.45669219252886,23.481892112642527,0.18836915519773356
-48.45669219252886,23.481892112642527,0.1107970882499103
-43.45669219252886,23.481892112642527,0.03322502130208704
-38.45669219252886,23.481892112642527,-0.044347045645736216
-33.45669219252886,23.481892112642527,-0.11813400412904684
-28.456692192528863,23.481892112642527,-0.04283531901501192
-23.456692192528863,23.481892112642527,0.03246336609890932
-18.456692192528863,23.481892112642527,0.10776205121283056
-13.456692192528863,23.481892112642527,0.1830607363267518
-8.456692192528863,23.481892112642527,0.2602793555865901
-3.4566921925288625,23.481892112642527,0.42173490737400243
1.5433078074711375,23.481892112642527,0.5831904591616421
6.5433078074711375,23.481892112642527,0.7446460109490545
11.543307807471137,23.481892112642527,0.9061015627366942
16.543307807471137,23.481892112642527,1.0686078897507514
21.543307807471137,23.481892112642527,1.2831110624401845
26.543307807471137,23.481892112642527,1.4976142351295039
31.543307807471137,23.481892112642527,1.7121174078190506
36.54330780747114,23.481892112642527,1.9266205805085974
41.54330780747114,23.481892112642527,2.1443165649207003
46.54330780747114,23.481892112642527,2.543033190262463
51.54330780747114,23.481892112642527,2.941749815604453
56.54330780747114,23.481892112642527,3.3404664409463294
61.54330780747114,23.481892112642527,3.7391830662883194
66.54330780747114,23.481892112642527,4.138927865815049
71.54330780747114,23.481892112642527,4.606853322876987
76.54330780747114,23.481892112642527,5.074778779939038
81.54330780747114,23.481892112642527,5.5427042370010895
86.54330780747114,23.481892112642527,6.010629694063141
91.54330780747114,23.481892112642527,6.477852620000931
96.54330780747114,23.481892112642527,6.889031242821147
101.54330780747114,23.481892112642527,7.300209865641364
106.54330780747114,23.481892112642527,7.71138848846158
111.54330780747114,23.481892112642527,8.122567111281683
116.54330780747114,23.481892112642527,8.534607331753477
121.54330780747114,23.481892112642527,9.032780212581542
-68.45669219252886,28.481892112642527,0.23455174285129488
-73.45669219252886,23.481892112642527,0.1453502265271709
-73.45669219252886,28.481892112642527,0.2001902910805029
-63.45669219252886,28.481892112642527,0.26891319462197316
-58.45669219252886,28.481892112642527,0.3005056009768623
-53.45669219252886,28.481892112642527,0.2331992431826393
-48.45669219252886,28.481892112642527,0.1658928853883026
-43.45669219252886,28.481892112642527,0.0985865275940796
-38.45669219252886,28.481892112642527,0.03128016979974291
-33.45669219252886,28.481892112642527,-0.031800414788449416
-28.456692192528863,28.481892112642527,0.07156128993119637
-23.456692192528863,28.481892112642527,0.17492299465095584
-18.456692192528863,28.481892112642527,0.27828469937060163
-13.456692192528863,28.481892112642527,0.3816464040903611
-8.456692192528863,28.481892112642527,0.4870211459888196
-3.4566921925288625,28.481892112642527,0.6807177073512776
1.5433078074711375,28.481892112642527,0.8744142687137355
6.5433078074711375,28.481892112642527,1.0681108300760798
11.543307807471137,28.481892112642527,1.261807391438424
16.543307807471137,28.481892112642527,1.4562996896095228
21.543307807471137,28.481892112642527,1.6901684433582886
26.543307807471137,28.481892112642527,1.9240371971070545
31.543307807471137,28.481892112642527,2.1579059508560476
36.54330780747114,28.481892112642527,2.391774704604927
41.54330780747114,28.481892112642527,2.6287661393427015
46.54330780747114,28.481892112642527,3.0428020612379214
51.54330780747114,28.481892112642527,3.4568379831333687
56.54330780747114,28.481892112642527,3.8708739050285885
61.54330780747114,28.481892112642527,4.284909826924036
66.54330780747114,28.481892112642527,4.700152411247245
71.54330780747114,28.481892112642527,5.195411629887758
76.54330780747114,28.481892112642527,5.690670848528157
81.54330780747114,28.481892112642527,6.185930067168783
86.54330780747114,28.481892112642527,6.681189285809069
91.54330780747114,28.481892112642527,7.175444144850985
96.54330780747114,28.481892112642527,7.589576384631187
101.54330780747114,28.481892112642527,8.003708624411615
106.54330780747114,28.481892112642527,8.417840864191817
111.54330780747114,28.481892112642527,8.831973103972018
116.54330780747114,28.481892112642527,9.247045279118424
121.54330780747114,28.481892112642527,9.756081421664021
-78.45669219252886,33.48189211264253,0.23111729653112434
-83.45669219252886,28.481892112642527,0.13146738753914633
-78.45669219252886,28.481892112642527,0.16582883930982462
-83.45669219252886,33.48189211264253,0.20319202752693855
-73.45669219252886,33.48189211264253,0.25904256553508276
-68.45669219252886,33.48189211264253,0.28696783453926855
-63.45669219252886,33.48189211264253,0.31489310354334066
-58.45669219252886,33.48189211264253,0.3405197649269667
-53.45669219252886,33.48189211264253,0.2840497399868127
-48.45669219252886,33.48189211264253,0.22757971504654506
-43.45669219252886,33.48189211264253,0.17110969010616373
-38.45669219252886,33.48189211264253,0.11463966516600976
-33.45669219252886,33.48189211264253,0.06281365474535505
-28.456692192528863,33.48189211264253,0.1939033784512958
-23.456692192528863,33.48189211264253,0.3249931021573502
-18.456692192528863,33.48189211264253,0.4560828258631773
-13.456692192528863,33.48189211264253,0.587172549569118
-8.456692192528863,33.48189211264253,0.7203712468028698
-3.4566921925288625,33.48189211264253,0.9461009619126344
1.5433078074711375,33.48189211264253,1.171830677022399
