X (m),Y (m),Z (m)
57.047197666950524,-125.54742532223463,-10.304111621821562
62.047197666950524,-125.54742532223463,-10.19289947679863
67.04719766695052,-125.54742532223463,-10.081687331775697
72.04719766695052,-125.54742532223463,-9.966857195934267
77.04719766695052,-125.54742532223463,-9.646900333640588
82.04719766695052,-125.54742532223463,-9.326943471347022
87.04719766695052,-125.54742532223463,-9.006986609053229
92.04719766695052,-125.54742532223463,-8.687029746759663
97.04719766695052,-125.54742532223463,-8.366269383253098
102.04719766695052,-125.54742532223463,-7.99222695739104
107.04719766695052,-125.54742532223463,-7.618184531529096
112.04719766695052,-125.54742532223463,-7.244142105666924
117.04719766695052,-125.54742532223463,-6.870099679804866
122.04719766695052,-125.54742532223463,-6.495387924797342
127.04719766695052,-125.54742532223463,-6.067280548985082
132.04719766695052,-125.54742532223463,-5.639173173172821
137.04719766695052,-125.54742532223463,-5.211065797360561
142.04719766695052,-125.54742532223463,-4.782958421548528
147.04719766695052,-125.54742532223463,-4.354470882636633
152.04719766695052,-125.54742532223463,-3.8879789932365156
7.047197666950524,-120.54742532223463,-10.304972069405267
2.047197666950524,-125.54742532223463,-10.189712781337448
7.047197666950524,-125.54742532223463,-10.286124684940205
2.047197666950524,-120.54742532223463,-10.237745120834802
12.047197666950524,-120.54742532223463,-10.372199017975618
17.047197666950524,-120.54742532223463,-10.439425966545969
22.047197666950524,-120.54742532223463,-10.504544945112343
27.047197666950524,-120.54742532223463,-10.47717693532013
32.047197666950524,-120.54742532223463,-10.449808925527691
37.047197666950524,-120.54742532223463,-10.422440915735251
42.047197666950524,-120.54742532223463,-10.395072905942925
47.047197666950524,-120.54742532223463,-10.36574654607898
52.047197666950524,-120.54742532223463,-10.239512661289837
57.047197666950524,-120.54742532223463,-10.113278776500465
62.047197666950524,-120.54742532223463,-9.987044891711093
67.04719766695052,-120.54742532223463,-9.86081100692195
72.04719766695052,-120.54742532223463,-9.73103074159917
77.04719766695052,-120.54742532223463,-9.400183788697177
82.04719766695052,-120.54742532223463,-9.069336835795184
87.04719766695052,-120.54742532223463,-8.738489882893191
92.04719766695052,-120.54742532223463,-8.407642929991198
97.04719766695052,-120.54742532223463,-8.076098894871393
102.04719766695052,-120.54742532223463,-7.698329692201014
107.04719766695052,-120.54742532223463,-7.320560489530521
112.04719766695052,-120.54742532223463,-6.942791286860029
117.04719766695052,-120.54742532223463,-6.565022084189536
122.04719766695052,-120.54742532223463,-6.186737546493305
127.04719766695052,-120.54742532223463,-5.7673422431676045
132.04719766695052,-120.54742532223463,-5.347946939842018
137.04719766695052,-120.54742532223463,-4.928551636516545
142.04719766695052,-120.54742532223463,-4.509156333191072
147.04719766695052,-120.54742532223463,-4.089298688256918
152.04719766695052,-120.54742532223463,-3.6232214271666408
2.047197666950524,-115.54742532223463,-10.285777460332156
-2.952802333049476,-120.54742532223463,-10.170518172264451
-2.952802333049476,-115.54742532223463,-10.24773546679421
7.047197666950524,-115.54742532223463,-10.323819453870215
12.047197666950524,-115.54742532223463,-10.361861447408273
17.047197666950524,-115.54742532223463,-10.399903440946332
22.047197666950524,-115.54742532223463,-10.436076064780991
27.047197666950524,-115.54742532223463,-10.390230266310255
32.047197666950524,-115.54742532223463,-10.344384467839518
37.047197666950524,-115.54742532223463,-10.298538669368781
42.047197666950524,-115.54742532223463,-10.252692870898045
47.047197666950524,-115.54742532223463,-10.204957180290762
52.047197666950524,-115.54742532223463,-10.063701555735065
57.047197666950524,-115.54742532223463,-9.922445931179482
62.047197666950524,-115.54742532223463,-9.781190306623671
67.04719766695052,-115.54742532223463,-9.639934682068201
72.04719766695052,-115.54742532223463,-9.495204287264187
77.04719766695052,-115.54742532223463,-9.153467243753767
82.04719766695052,-115.54742532223463,-8.81173020024346
87.04719766695052,-115.54742532223463,-8.469993156733153
92.04719766695052,-115.54742532223463,-8.128256113222733
97.04719766695052,-115.54742532223463,-7.785928406489802
102.04719766695052,-115.54742532223463,-7.404432427010875
107.04719766695052,-115.54742532223463,-7.022936447532061
112.04719766695052,-115.54742532223463,-6.64144046805302
117.04719766695052,-115.54742532223463,-6.259944488574206
122.04719766695052,-115.54742532223463,-5.87808716818904
127.04719766695052,-115.54742532223463,-5.467403937350127
132.04719766695052,-115.54742532223463,-5.056720706511214
137.04719766695052,-115.54742532223463,-4.646037475672415
142.04719766695052,-115.54742532223463,-4.235354244833729
147.04719766695052,-115.54742532223463,-3.824126493877202
152.04719766695052,-115.54742532223463,-3.358463861096652
-7.952802333049476,-110.54742532223463,-10.214187220520444
-12.952802333049476,-115.54742532223463,-10.044116523443108
-7.952802333049476,-115.54742532223463,-10.146725338417014
-12.952802333049476,-110.54742532223463,-10.105818026112047
-2.952802333049476,-110.54742532223463,-10.320093300688882
2.047197666950524,-110.54742532223463,-10.328983674392248
7.047197666950524,-110.54742532223463,-10.337874048095387
12.047197666950524,-110.54742532223463,-10.346764421798866
17.047197666950524,-110.54742532223463,-10.355654795502119
22.047197666950524,-110.54742532223463,-10.362904544158596
27.047197666950524,-110.54742532223463,-10.298172021095752
32.047197666950524,-110.54742532223463,-10.233439498032908
37.047197666950524,-110.54742532223463,-10.168706974969837
42.047197666950524,-110.54742532223463,-10.103974451906993
47.047197666950524,-110.54742532223463,-10.037426038363492
52.047197666950524,-110.54742532223463,-9.881019608852284
57.047197666950524,-110.54742532223463,-9.724613179341077
62.047197666950524,-110.54742532223463,-9.568206749829756
67.04719766695052,-110.54742532223463,-9.411800320318662
72.04719766695052,-110.54742532223463,-9.251990686883346
77.04719766695052,-110.54742532223463,-8.899231951201955
82.04719766695052,-110.54742532223463,-8.546473215520109
87.04719766695052,-110.54742532223463,-8.193714479838604
92.04719766695052,-110.54742532223463,-7.840955744156872
97.04719766695052,-110.54742532223463,-7.487704299019811
102.04719766695052,-110.54742532223463,-7.1017801266932565
107.04719766695052,-110.54742532223463,-6.715855954366589
112.04719766695052,-110.54742532223463,-6.329931782039807
117.04719766695052,-110.54742532223463,-5.94400760971314
122.04719766695052,-110.54742532223463,-5.5578804830875015
127.04719766695052,-110.54742532223463,-5.155562711147354
